"GroupID","Day","Date","Forecast","Observed","AGWRC","Residuals"
44,6,2010-01-26,581.888394491884,1590,0.952949265044358,-1008.11160550812
44,7,2010-01-27,554.510117868882,944,0.952949265044358,-389.489882131118
44,8,2010-01-28,528.420009282811,723,0.952949265044358,-194.579990717189
44,9,2010-01-29,503.557459480788,610,0.952949265044358,-106.442540519212
44,10,2010-01-30,479.86471091982,564,0.952949265044358,-84.1352890801796
44,11,2010-01-31,457.286723591766,510,0.952949265044358,-52.713276408234
44,12,2010-02-01,435.771047161316,449,0.952949265044358,-13.2289528386843
44,13,2010-02-02,415.267699119986,430,0.952949265044358,-14.7323008800141
44,14,2010-02-03,395.729048673052,425,0.952949265044358,-29.270951326948
44,15,2010-02-04,377.109706089688,411,0.952949265044358,-33.8902939103123
45,1,2010-04-06,326.326852153925,336,0.965464059626998,-9.67314784607453
45,2,2010-04-07,315.056847445828,322,0.965464059626998,-6.94315255417177
45,3,2010-04-08,304.176062948333,315,0.965464059626998,-10.8239370516667
45,4,2010-04-09,293.671056575455,339,0.965464059626998,-45.3289434245447
45,5,2010-04-10,283.528850476289,303,0.965464059626998,-19.4711495237111
45,6,2010-04-11,273.736915002214,284,0.965464059626998,-10.2630849977858
45,7,2010-04-12,264.283153227808,270,0.965464059626998,-5.71684677219173
45,8,2010-04-13,255.155886006344,263,0.965464059626998,-7.84411399365612
45,9,2010-04-14,246.343837541408,254,0.965464059626998,-7.65616245859164
45,10,2010-04-15,237.836121456822,246,0.965464059626998,-8.1638785431781
45,11,2010-04-16,229.622227347643,239,0.965464059626998,-9.37777265235681
45,12,2010-04-17,221.692007795649,233,0.965464059626998,-11.3079922043509
45,13,2010-04-18,214.035665833248,228,0.965464059626998,-13.9643341667524
45,14,2010-04-19,206.643742840335,219,0.965464059626998,-12.3562571596651
45,15,2010-04-20,199.507106859147,213,0.965464059626998,-13.4928931408528
48,1,2011-09-29,78.7759245846598,73.2,0.987166974745111,5.57592458465984
48,2,2011-09-30,77.7649911549877,70.7,0.987166974745111,7.06499115498765
48,3,2011-10-01,76.7670310595495,68.5,0.987166974745111,8.26703105954947
48,4,2011-10-02,75.7818778112194,69.5,0.987166974745111,6.2818778112194
48,5,2011-10-03,74.8093670594051,68.2,0.987166974745111,6.6093670594051
48,6,2011-10-04,73.8493365626295,68,0.987166974745111,5.84933656262949
48,7,2011-10-05,72.9016261614645,66.3,0.987166974745111,6.60162616146447
48,8,2011-10-06,71.9660777518119,64.6,0.987166974745111,7.3660777518119
48,9,2011-10-07,71.0425352585276,63.4,0.987166974745111,7.64253525852757
48,10,2011-10-08,70.1308446093835,63.4,0.987166974745111,6.73084460938353
48,11,2011-10-09,69.2308537093646,62.9,0.987166974745111,6.33085370936461
48,12,2011-10-10,68.3424124152948,62.8,0.987166974745111,5.54241241529481
48,13,2011-10-11,67.4653725107893,62.9,0.987166974745111,4.56537251078927
48,14,2011-10-12,66.5995876815278,94.5,0.987166974745111,-27.9004123184722
48,15,2011-10-13,65.7449134908455,86.3,0.987166974745111,-20.5550865091544
50,1,2012-11-13,91.4955098719667,110,0.984881699375314,-18.5044901280333
50,2,2012-11-14,90.1122532479134,102,0.984881699375314,-11.8877467520866
50,3,2012-11-15,88.7499091133436,97.8,0.984881699375314,-9.05009088665639
50,4,2012-11-16,87.4081613069545,94.4,0.984881699375314,-6.99183869304548
