"Date","Flow","site_no","site_name","area_sqmi"
1989-03-08,301.662738,"01632000","Cootes Store",209.8707
1989-03-09,221.022409,"01632000","Cootes Store",209.8707
1989-03-10,181.392108,"01632000","Cootes Store",209.8707
1989-03-11,160.717173,"01632000","Cootes Store",209.8707
1989-03-12,154.969699,"01632000","Cootes Store",209.8707
1989-03-13,150.496495,"01632000","Cootes Store",209.8707
1989-03-14,139.016494,"01632000","Cootes Store",209.8707
1989-03-15,129.367719,"01632000","Cootes Store",209.8707
1989-03-16,122.598846,"01632000","Cootes Store",209.8707
1989-03-17,116.791216,"01632000","Cootes Store",209.8707
1989-03-18,113.8821,"01632000","Cootes Store",209.8707
1989-03-19,116.213037,"01632000","Cootes Store",209.8707
1989-03-20,118.960861,"01632000","Cootes Store",209.8707
1989-03-21,135.982536,"01632000","Cootes Store",209.8707
1989-03-22,146.051661,"01632000","Cootes Store",209.8707
1989-03-23,136.694622,"01632000","Cootes Store",209.8707
1989-03-24,185.426975,"01632000","Cootes Store",209.8707
1989-03-25,221.226252,"01632000","Cootes Store",209.8707
1989-03-26,262.482681,"01632000","Cootes Store",209.8707
1989-03-27,295.717118,"01632000","Cootes Store",209.8707
1989-03-28,241.48624,"01632000","Cootes Store",209.8707
1989-03-29,207.046672,"01632000","Cootes Store",209.8707
1989-03-30,188.536303,"01632000","Cootes Store",209.8707
1989-03-31,178.977272,"01632000","Cootes Store",209.8707
1989-04-01,168.882564,"01632000","Cootes Store",209.8707
1989-04-02,158.267557,"01632000","Cootes Store",209.8707
1989-04-03,150.610265,"01632000","Cootes Store",209.8707
1989-04-04,143.643372,"01632000","Cootes Store",209.8707
1989-04-05,136.793384,"01632000","Cootes Store",209.8707
1989-04-06,130.97114,"01632000","Cootes Store",209.8707
1989-04-07,128.023433,"01632000","Cootes Store",209.8707
1989-04-08,126.368913,"01632000","Cootes Store",209.8707
1989-04-09,124.497123,"01632000","Cootes Store",209.8707
1989-04-10,120.66208,"01632000","Cootes Store",209.8707
1989-04-11,114.891377,"01632000","Cootes Store",209.8707
1989-04-12,109.885118,"01632000","Cootes Store",209.8707
1989-04-13,105.213172,"01632000","Cootes Store",209.8707
1989-04-14,100.569711,"01632000","Cootes Store",209.8707
1989-04-15,95.597191,"01632000","Cootes Store",209.8707
1989-04-16,90.877234,"01632000","Cootes Store",209.8707
1989-04-17,86.113311,"01632000","Cootes Store",209.8707
1989-04-18,80.965654,"01632000","Cootes Store",209.8707
1989-04-19,87.136445,"01632000","Cootes Store",209.8707
1989-04-20,92.582505,"01632000","Cootes Store",209.8707
1989-04-21,85.749331,"01632000","Cootes Store",209.8707
1989-04-22,79.448149,"01632000","Cootes Store",209.8707
1989-04-23,73.602051,"01632000","Cootes Store",209.8707
1989-04-24,75.437861,"01632000","Cootes Store",209.8707
1989-04-25,78.943548,"01632000","Cootes Store",209.8707
1989-04-26,115.815779,"01632000","Cootes Store",209.8707
1989-04-27,145.312421,"01632000","Cootes Store",209.8707
1989-04-28,125.453532,"01632000","Cootes Store",209.8707
1989-04-29,140.525943,"01632000","Cootes Store",209.8707
1989-04-30,370.606414,"01632000","Cootes Store",209.8707
1989-05-01,510.757816,"01632000","Cootes Store",209.8707
1989-05-02,581.337017,"01632000","Cootes Store",209.8707
1989-05-03,599.241999,"01632000","Cootes Store",209.8707
1989-05-04,378.419123,"01632000","Cootes Store",209.8707
1989-05-05,414.793982,"01632000","Cootes Store",209.8707
1989-05-06,1349.409441,"01632000","Cootes Store",209.8707
1989-05-07,1414.678506,"01632000","Cootes Store",209.8707
1989-05-08,595.985093,"01632000","Cootes Store",209.8707
1989-05-09,665.90237,"01632000","Cootes Store",209.8707
1989-05-10,811.981222,"01632000","Cootes Store",209.8707
1989-05-11,700.109992,"01632000","Cootes Store",209.8707
1989-05-12,484.754083,"01632000","Cootes Store",209.8707
1989-05-13,398.840682,"01632000","Cootes Store",209.8707
1989-05-14,353.789748,"01632000","Cootes Store",209.8707
1989-05-15,397.222715,"01632000","Cootes Store",209.8707
1989-05-16,511.439477,"01632000","Cootes Store",209.8707
1989-05-17,490.38171,"01632000","Cootes Store",209.8707
1989-05-18,389.40008,"01632000","Cootes Store",209.8707
1989-05-19,347.437276,"01632000","Cootes Store",209.8707
1989-05-20,319.871352,"01632000","Cootes Store",209.8707
1989-05-21,299.336818,"01632000","Cootes Store",209.8707
1989-05-22,281.781399,"01632000","Cootes Store",209.8707
1989-05-23,267.260498,"01632000","Cootes Store",209.8707
1989-05-24,254.123572,"01632000","Cootes Store",209.8707
1989-05-25,240.777738,"01632000","Cootes Store",209.8707
1989-05-26,227.512744,"01632000","Cootes Store",209.8707
1989-05-27,213.927955,"01632000","Cootes Store",209.8707
1989-05-28,200.650125,"01632000","Cootes Store",209.8707
1989-05-29,187.950152,"01632000","Cootes Store",209.8707
1989-05-30,175.28717,"01632000","Cootes Store",209.8707
1989-05-31,161.630579,"01632000","Cootes Store",209.8707
1989-06-01,147.105509,"01632000","Cootes Store",209.8707
1989-06-02,132.243297,"01632000","Cootes Store",209.8707
1989-06-03,118.331457,"01632000","Cootes Store",209.8707
1989-06-04,106.245096,"01632000","Cootes Store",209.8707
1989-06-05,100.892966,"01632000","Cootes Store",209.8707
1989-06-06,125.722245,"01632000","Cootes Store",209.8707
1989-06-07,220.550227,"01632000","Cootes Store",209.8707
1989-06-08,264.683163,"01632000","Cootes Store",209.8707
1989-06-09,268.905377,"01632000","Cootes Store",209.8707
1989-06-10,277.66648,"01632000","Cootes Store",209.8707
1989-06-11,227.335023,"01632000","Cootes Store",209.8707
1989-06-12,191.481309,"01632000","Cootes Store",209.8707
1989-06-13,174.34598,"01632000","Cootes Store",209.8707
1989-06-14,161.882596,"01632000","Cootes Store",209.8707
1989-06-15,156.360797,"01632000","Cootes Store",209.8707
1989-06-16,157.462545,"01632000","Cootes Store",209.8707
1989-06-17,181.90677,"01632000","Cootes Store",209.8707
1989-06-18,193.772701,"01632000","Cootes Store",209.8707
1989-06-19,168.562458,"01632000","Cootes Store",209.8707
1989-06-20,168.303104,"01632000","Cootes Store",209.8707
1989-06-21,205.028528,"01632000","Cootes Store",209.8707
1989-06-22,212.958727,"01632000","Cootes Store",209.8707
1989-06-23,194.200199,"01632000","Cootes Store",209.8707
1989-06-24,181.195501,"01632000","Cootes Store",209.8707
1989-06-25,157.269659,"01632000","Cootes Store",209.8707
1989-06-26,140.460887,"01632000","Cootes Store",209.8707
1989-06-27,127.147937,"01632000","Cootes Store",209.8707
1989-06-28,115.88718,"01632000","Cootes Store",209.8707
1989-06-29,106.520912,"01632000","Cootes Store",209.8707
1989-06-30,97.013833,"01632000","Cootes Store",209.8707
1989-07-01,86.865845,"01632000","Cootes Store",209.8707
1989-07-02,76.557561,"01632000","Cootes Store",209.8707
1989-07-03,66.22909,"01632000","Cootes Store",209.8707
1989-07-04,58.001853,"01632000","Cootes Store",209.8707
1989-07-05,68.930361,"01632000","Cootes Store",209.8707
1989-07-06,81.52088,"01632000","Cootes Store",209.8707
1989-07-07,76.825713,"01632000","Cootes Store",209.8707
1989-07-08,71.150294,"01632000","Cootes Store",209.8707
1989-07-09,74.444006,"01632000","Cootes Store",209.8707
1989-07-10,83.502018,"01632000","Cootes Store",209.8707
1989-07-11,80.123541,"01632000","Cootes Store",209.8707
1989-07-12,69.661885,"01632000","Cootes Store",209.8707
1989-07-13,92.440817,"01632000","Cootes Store",209.8707
1989-07-14,126.882734,"01632000","Cootes Store",209.8707
1989-07-15,120.975208,"01632000","Cootes Store",209.8707
1989-07-16,152.250775,"01632000","Cootes Store",209.8707
1989-07-17,176.993112,"01632000","Cootes Store",209.8707
1989-07-18,146.480643,"01632000","Cootes Store",209.8707
1989-07-19,127.52368,"01632000","Cootes Store",209.8707
1989-07-20,178.670028,"01632000","Cootes Store",209.8707
1989-07-21,229.996855,"01632000","Cootes Store",209.8707
1989-07-22,190.439016,"01632000","Cootes Store",209.8707
1989-07-23,150.511449,"01632000","Cootes Store",209.8707
1989-07-24,124.855076,"01632000","Cootes Store",209.8707
1989-07-25,107.869589,"01632000","Cootes Store",209.8707
1989-07-26,116.905753,"01632000","Cootes Store",209.8707
1989-07-27,122.933614,"01632000","Cootes Store",209.8707
1989-07-28,105.046204,"01632000","Cootes Store",209.8707
1989-07-29,92.331304,"01632000","Cootes Store",209.8707
1989-07-30,82.463306,"01632000","Cootes Store",209.8707
1989-07-31,77.54978,"01632000","Cootes Store",209.8707
1989-08-01,73.49133,"01632000","Cootes Store",209.8707
1989-08-02,66.867518,"01632000","Cootes Store",209.8707
1989-08-03,60.093591,"01632000","Cootes Store",209.8707
1989-08-04,52.039157,"01632000","Cootes Store",209.8707
1989-08-05,43.289566,"01632000","Cootes Store",209.8707
1989-08-06,35.632908,"01632000","Cootes Store",209.8707
1989-08-07,30.435387,"01632000","Cootes Store",209.8707
1989-08-08,27.234348,"01632000","Cootes Store",209.8707
1989-08-09,24.297683,"01632000","Cootes Store",209.8707
1989-08-10,34.461101,"01632000","Cootes Store",209.8707
1989-08-11,80.186461,"01632000","Cootes Store",209.8707
1989-08-12,127.602859,"01632000","Cootes Store",209.8707
1989-08-13,124.586215,"01632000","Cootes Store",209.8707
1989-08-14,105.695691,"01632000","Cootes Store",209.8707
1989-08-15,94.313501,"01632000","Cootes Store",209.8707
1989-08-16,86.776664,"01632000","Cootes Store",209.8707
1989-08-17,81.282332,"01632000","Cootes Store",209.8707
1989-08-18,95.846303,"01632000","Cootes Store",209.8707
1989-08-19,114.945451,"01632000","Cootes Store",209.8707
1989-08-20,111.400766,"01632000","Cootes Store",209.8707
1989-08-21,141.443206,"01632000","Cootes Store",209.8707
1989-08-22,170.722598,"01632000","Cootes Store",209.8707
1989-08-23,185.90796,"01632000","Cootes Store",209.8707
1989-08-24,205.16647,"01632000","Cootes Store",209.8707
1989-08-25,259.862921,"01632000","Cootes Store",209.8707
1989-08-26,268.185829,"01632000","Cootes Store",209.8707
1989-08-27,196.558234,"01632000","Cootes Store",209.8707
1989-08-28,165.632728,"01632000","Cootes Store",209.8707
1989-08-29,145.280716,"01632000","Cootes Store",209.8707
1989-08-30,132.822023,"01632000","Cootes Store",209.8707
1989-08-31,123.586423,"01632000","Cootes Store",209.8707
1989-09-01,114.148421,"01632000","Cootes Store",209.8707
1989-09-02,105.360966,"01632000","Cootes Store",209.8707
1989-09-03,96.828203,"01632000","Cootes Store",209.8707
1989-09-04,88.667227,"01632000","Cootes Store",209.8707
1989-09-05,81.147114,"01632000","Cootes Store",209.8707
1989-09-06,73.870404,"01632000","Cootes Store",209.8707
1989-09-07,66.824648,"01632000","Cootes Store",209.8707
1989-09-08,62.197094,"01632000","Cootes Store",209.8707
1989-09-09,58.398717,"01632000","Cootes Store",209.8707
1989-09-10,52.352033,"01632000","Cootes Store",209.8707
1989-09-11,45.160135,"01632000","Cootes Store",209.8707
1989-09-12,60.085031,"01632000","Cootes Store",209.8707
1989-09-13,76.965604,"01632000","Cootes Store",209.8707
1989-09-14,69.32566,"01632000","Cootes Store",209.8707
1989-09-15,61.865436,"01632000","Cootes Store",209.8707
1989-09-16,142.879441,"01632000","Cootes Store",209.8707
1989-09-17,215.904858,"01632000","Cootes Store",209.8707
1989-09-18,160.153505,"01632000","Cootes Store",209.8707
1989-09-19,127.937852,"01632000","Cootes Store",209.8707
1989-09-20,111.174536,"01632000","Cootes Store",209.8707
1989-09-21,106.231262,"01632000","Cootes Store",209.8707
1989-09-22,136.164233,"01632000","Cootes Store",209.8707
1989-09-23,165.122437,"01632000","Cootes Store",209.8707
1989-09-24,148.398022,"01632000","Cootes Store",209.8707
1989-09-25,127.06436,"01632000","Cootes Store",209.8707
1989-09-26,218.685858,"01632000","Cootes Store",209.8707
1989-09-27,291.841091,"01632000","Cootes Store",209.8707
1989-09-28,218.938071,"01632000","Cootes Store",209.8707
1989-09-29,174.954529,"01632000","Cootes Store",209.8707
1989-09-30,150.086445,"01632000","Cootes Store",209.8707
1989-10-01,202.879514,"01632000","Cootes Store",209.8707
1989-10-02,326.563487,"01632000","Cootes Store",209.8707
1989-10-03,333.84578,"01632000","Cootes Store",209.8707
1989-10-04,260.263873,"01632000","Cootes Store",209.8707
1989-10-05,220.354543,"01632000","Cootes Store",209.8707
1989-10-06,196.656615,"01632000","Cootes Store",209.8707
1989-10-07,181.029762,"01632000","Cootes Store",209.8707
1989-10-08,169.493725,"01632000","Cootes Store",209.8707
1989-10-09,160.251012,"01632000","Cootes Store",209.8707
1989-10-10,152.279867,"01632000","Cootes Store",209.8707
1989-10-11,144.959236,"01632000","Cootes Store",209.8707
1989-10-12,137.898531,"01632000","Cootes Store",209.8707
1989-10-13,130.74586,"01632000","Cootes Store",209.8707
1989-10-14,123.410932,"01632000","Cootes Store",209.8707
1989-10-15,115.982469,"01632000","Cootes Store",209.8707
1989-10-16,108.697561,"01632000","Cootes Store",209.8707
1989-10-17,242.882927,"01632000","Cootes Store",209.8707
1989-10-18,399.986972,"01632000","Cootes Store",209.8707
1989-10-19,828.014487,"01632000","Cootes Store",209.8707
1989-10-20,1011.789476,"01632000","Cootes Store",209.8707
1989-10-21,580.622838,"01632000","Cootes Store",209.8707
1989-10-22,405.764158,"01632000","Cootes Store",209.8707
1989-10-23,305.45931,"01632000","Cootes Store",209.8707
1989-10-24,253.841017,"01632000","Cootes Store",209.8707
1989-10-25,224.241616,"01632000","Cootes Store",209.8707
1989-10-26,205.552071,"01632000","Cootes Store",209.8707
1989-10-27,192.14885,"01632000","Cootes Store",209.8707
1989-10-28,181.32416,"01632000","Cootes Store",209.8707
1989-10-29,171.789697,"01632000","Cootes Store",209.8707
1989-10-30,162.774906,"01632000","Cootes Store",209.8707
1989-10-31,161.243098,"01632000","Cootes Store",209.8707
1989-11-01,160.638635,"01632000","Cootes Store",209.8707
1989-11-02,152.483486,"01632000","Cootes Store",209.8707
1989-11-03,144.059878,"01632000","Cootes Store",209.8707
1989-11-04,136.757319,"01632000","Cootes Store",209.8707
1989-11-05,129.900077,"01632000","Cootes Store",209.8707
1989-11-06,123.23056,"01632000","Cootes Store",209.8707
1989-11-07,120.339688,"01632000","Cootes Store",209.8707
1989-11-08,134.159919,"01632000","Cootes Store",209.8707
1989-11-09,158.347032,"01632000","Cootes Store",209.8707
1989-11-10,158.388171,"01632000","Cootes Store",209.8707
1989-11-11,141.111185,"01632000","Cootes Store",209.8707
1989-11-12,129.152471,"01632000","Cootes Store",209.8707
1989-11-13,120.130193,"01632000","Cootes Store",209.8707
1989-11-14,112.616848,"01632000","Cootes Store",209.8707
1989-11-15,106.185861,"01632000","Cootes Store",209.8707
1989-11-16,436.361798,"01632000","Cootes Store",209.8707
1989-11-17,660.635551,"01632000","Cootes Store",209.8707
1989-11-18,368.560783,"01632000","Cootes Store",209.8707
1989-11-19,252.47935,"01632000","Cootes Store",209.8707
1989-11-20,190.752825,"01632000","Cootes Store",209.8707
1989-11-21,158.979694,"01632000","Cootes Store",209.8707
1989-11-22,141.652538,"01632000","Cootes Store",209.8707
1989-11-23,131.49234,"01632000","Cootes Store",209.8707
1989-11-24,124.868603,"01632000","Cootes Store",209.8707
1989-11-25,131.833561,"01632000","Cootes Store",209.8707
1989-11-26,163.727892,"01632000","Cootes Store",209.8707
1989-11-27,193.757749,"01632000","Cootes Store",209.8707
1989-11-28,184.943238,"01632000","Cootes Store",209.8707
1989-11-29,159.833002,"01632000","Cootes Store",209.8707
1989-11-30,144.545848,"01632000","Cootes Store",209.8707
1989-12-01,135.024369,"01632000","Cootes Store",209.8707
1989-12-02,128.402901,"01632000","Cootes Store",209.8707
1989-12-03,123.171077,"01632000","Cootes Store",209.8707
1989-12-04,118.638012,"01632000","Cootes Store",209.8707
1989-12-05,114.493227,"01632000","Cootes Store",209.8707
1989-12-06,110.548695,"01632000","Cootes Store",209.8707
1989-12-07,106.653343,"01632000","Cootes Store",209.8707
1989-12-08,102.851274,"01632000","Cootes Store",209.8707
1989-12-09,99.241925,"01632000","Cootes Store",209.8707
1989-12-10,95.791302,"01632000","Cootes Store",209.8707
1989-12-11,92.45922,"01632000","Cootes Store",209.8707
1989-12-12,91.087924,"01632000","Cootes Store",209.8707
1989-12-13,89.097424,"01632000","Cootes Store",209.8707
1989-12-14,84.814887,"01632000","Cootes Store",209.8707
1989-12-15,81.171416,"01632000","Cootes Store",209.8707
1989-12-16,79.482983,"01632000","Cootes Store",209.8707
1989-12-17,77.172227,"01632000","Cootes Store",209.8707
1989-12-18,73.437363,"01632000","Cootes Store",209.8707
1989-12-19,70.585829,"01632000","Cootes Store",209.8707
1989-12-20,68.042187,"01632000","Cootes Store",209.8707
1989-12-21,65.750209,"01632000","Cootes Store",209.8707
1989-12-22,63.523396,"01632000","Cootes Store",209.8707
1989-12-23,61.297188,"01632000","Cootes Store",209.8707
1989-12-24,59.206874,"01632000","Cootes Store",209.8707
1989-12-25,57.212567,"01632000","Cootes Store",209.8707
1989-12-26,55.301604,"01632000","Cootes Store",209.8707
1989-12-27,53.46566,"01632000","Cootes Store",209.8707
1989-12-28,62.188159,"01632000","Cootes Store",209.8707
1989-12-29,74.135258,"01632000","Cootes Store",209.8707
1989-12-30,79.237857,"01632000","Cootes Store",209.8707
1989-12-31,387.244583,"01632000","Cootes Store",209.8707
1990-01-01,866.654557,"01632000","Cootes Store",209.8707
1990-01-02,668.021314,"01632000","Cootes Store",209.8707
1990-01-03,375.7564,"01632000","Cootes Store",209.8707
1990-01-04,270.896645,"01632000","Cootes Store",209.8707
1990-01-05,215.508182,"01632000","Cootes Store",209.8707
1990-01-06,183.583561,"01632000","Cootes Store",209.8707
1990-01-07,163.34045,"01632000","Cootes Store",209.8707
1990-01-08,172.200007,"01632000","Cootes Store",209.8707
1990-01-09,183.853948,"01632000","Cootes Store",209.8707
1990-01-10,178.523594,"01632000","Cootes Store",209.8707
1990-01-11,184.151331,"01632000","Cootes Store",209.8707
1990-01-12,181.75296,"01632000","Cootes Store",209.8707
1990-01-13,167.050877,"01632000","Cootes Store",209.8707
1990-01-14,156.072503,"01632000","Cootes Store",209.8707
1990-01-15,148.025457,"01632000","Cootes Store",209.8707
1990-01-16,142.014973,"01632000","Cootes Store",209.8707
1990-01-17,138.790796,"01632000","Cootes Store",209.8707
1990-01-18,135.542497,"01632000","Cootes Store",209.8707
1990-01-19,130.21671,"01632000","Cootes Store",209.8707
1990-01-20,125.373991,"01632000","Cootes Store",209.8707
1990-01-21,122.223114,"01632000","Cootes Store",209.8707
1990-01-22,118.425608,"01632000","Cootes Store",209.8707
1990-01-23,113.315706,"01632000","Cootes Store",209.8707
1990-01-24,108.780239,"01632000","Cootes Store",209.8707
1990-01-25,140.473034,"01632000","Cootes Store",209.8707
1990-01-26,206.345608,"01632000","Cootes Store",209.8707
1990-01-27,213.664558,"01632000","Cootes Store",209.8707
1990-01-28,179.433559,"01632000","Cootes Store",209.8707
1990-01-29,246.260203,"01632000","Cootes Store",209.8707
1990-01-30,411.940658,"01632000","Cootes Store",209.8707
1990-01-31,396.366142,"01632000","Cootes Store",209.8707
1990-02-01,274.393371,"01632000","Cootes Store",209.8707
1990-02-02,241.674502,"01632000","Cootes Store",209.8707
1990-02-03,257.980992,"01632000","Cootes Store",209.8707
1990-02-04,337.212473,"01632000","Cootes Store",209.8707
1990-02-05,346.866449,"01632000","Cootes Store",209.8707
1990-02-06,273.375342,"01632000","Cootes Store",209.8707
1990-02-07,239.322343,"01632000","Cootes Store",209.8707
1990-02-08,218.620123,"01632000","Cootes Store",209.8707
1990-02-09,205.483815,"01632000","Cootes Store",209.8707
1990-02-10,342.089528,"01632000","Cootes Store",209.8707
1990-02-11,453.0973,"01632000","Cootes Store",209.8707
1990-02-12,345.100056,"01632000","Cootes Store",209.8707
1990-02-13,267.192513,"01632000","Cootes Store",209.8707
1990-02-14,228.888356,"01632000","Cootes Store",209.8707
1990-02-15,206.847714,"01632000","Cootes Store",209.8707
1990-02-16,193.206927,"01632000","Cootes Store",209.8707
1990-02-17,183.636463,"01632000","Cootes Store",209.8707
1990-02-18,175.715644,"01632000","Cootes Store",209.8707
1990-02-19,168.665907,"01632000","Cootes Store",209.8707
1990-02-20,162.155645,"01632000","Cootes Store",209.8707
1990-02-21,155.958079,"01632000","Cootes Store",209.8707
1990-02-22,158.078345,"01632000","Cootes Store",209.8707
1990-02-23,211.507856,"01632000","Cootes Store",209.8707
1990-02-24,296.940124,"01632000","Cootes Store",209.8707
1990-02-25,291.709939,"01632000","Cootes Store",209.8707
1990-02-26,234.146627,"01632000","Cootes Store",209.8707
1990-02-27,203.617639,"01632000","Cootes Store",209.8707
1990-02-28,185.406543,"01632000","Cootes Store",209.8707
1990-03-01,173.27588,"01632000","Cootes Store",209.8707
1990-03-02,164.203319,"01632000","Cootes Store",209.8707
1990-03-03,156.818714,"01632000","Cootes Store",209.8707
1990-03-04,150.395448,"01632000","Cootes Store",209.8707
1990-03-05,144.410645,"01632000","Cootes Store",209.8707
1990-03-06,138.538907,"01632000","Cootes Store",209.8707
1990-03-07,132.696058,"01632000","Cootes Store",209.8707
1990-03-08,127.147778,"01632000","Cootes Store",209.8707
1990-03-09,121.801293,"01632000","Cootes Store",209.8707
1990-03-10,116.307228,"01632000","Cootes Store",209.8707
1990-03-11,110.630151,"01632000","Cootes Store",209.8707
1990-03-12,104.761202,"01632000","Cootes Store",209.8707
1990-03-13,98.599809,"01632000","Cootes Store",209.8707
1990-03-14,92.247639,"01632000","Cootes Store",209.8707
1990-03-15,85.9165,"01632000","Cootes Store",209.8707
1990-03-16,87.888941,"01632000","Cootes Store",209.8707
1990-03-17,119.564109,"01632000","Cootes Store",209.8707
1990-03-18,153.812849,"01632000","Cootes Store",209.8707
1990-03-19,151.219692,"01632000","Cootes Store",209.8707
1990-03-20,178.170738,"01632000","Cootes Store",209.8707
1990-03-21,197.117926,"01632000","Cootes Store",209.8707
1990-03-22,166.704506,"01632000","Cootes Store",209.8707
1990-03-23,147.135695,"01632000","Cootes Store",209.8707
1990-03-24,157.923328,"01632000","Cootes Store",209.8707
1990-03-25,183.633843,"01632000","Cootes Store",209.8707
1990-03-26,179.504639,"01632000","Cootes Store",209.8707
1990-03-27,159.558614,"01632000","Cootes Store",209.8707
1990-03-28,144.016638,"01632000","Cootes Store",209.8707
1990-03-29,136.544494,"01632000","Cootes Store",209.8707
1990-03-30,136.496403,"01632000","Cootes Store",209.8707
1990-03-31,155.98324,"01632000","Cootes Store",209.8707
1990-04-01,168.971396,"01632000","Cootes Store",209.8707
1990-04-02,163.935359,"01632000","Cootes Store",209.8707
1990-04-03,156.805416,"01632000","Cootes Store",209.8707
1990-04-04,142.95629,"01632000","Cootes Store",209.8707
1990-04-05,138.586916,"01632000","Cootes Store",209.8707
1990-04-06,223.032463,"01632000","Cootes Store",209.8707
1990-04-07,395.678494,"01632000","Cootes Store",209.8707
1990-04-08,388.422005,"01632000","Cootes Store",209.8707
1990-04-09,272.748416,"01632000","Cootes Store",209.8707
1990-04-10,222.279676,"01632000","Cootes Store",209.8707
1990-04-11,192.982072,"01632000","Cootes Store",209.8707
1990-04-12,175.305501,"01632000","Cootes Store",209.8707
1990-04-13,163.380383,"01632000","Cootes Store",209.8707
1990-04-14,154.227305,"01632000","Cootes Store",209.8707
1990-04-15,164.464726,"01632000","Cootes Store",209.8707
1990-04-16,172.621968,"01632000","Cootes Store",209.8707
1990-04-17,158.847262,"01632000","Cootes Store",209.8707
1990-04-18,146.433201,"01632000","Cootes Store",209.8707
1990-04-19,137.064406,"01632000","Cootes Store",209.8707
1990-04-20,129.644303,"01632000","Cootes Store",209.8707
1990-04-21,142.067126,"01632000","Cootes Store",209.8707
1990-04-22,153.747759,"01632000","Cootes Store",209.8707
1990-04-23,140.137115,"01632000","Cootes Store",209.8707
1990-04-24,125.42637,"01632000","Cootes Store",209.8707
1990-04-25,114.717385,"01632000","Cootes Store",209.8707
1990-04-26,105.84299,"01632000","Cootes Store",209.8707
1990-04-27,97.783445,"01632000","Cootes Store",209.8707
1990-04-28,89.917979,"01632000","Cootes Store",209.8707
1990-04-29,93.470665,"01632000","Cootes Store",209.8707
1990-04-30,96.640021,"01632000","Cootes Store",209.8707
1990-05-01,88.656001,"01632000","Cootes Store",209.8707
1990-05-02,81.972129,"01632000","Cootes Store",209.8707
1990-05-03,75.741301,"01632000","Cootes Store",209.8707
1990-05-04,71.223462,"01632000","Cootes Store",209.8707
1990-05-05,90.669679,"01632000","Cootes Store",209.8707
1990-05-06,105.735966,"01632000","Cootes Store",209.8707
1990-05-07,93.5094,"01632000","Cootes Store",209.8707
1990-05-08,84.761083,"01632000","Cootes Store",209.8707
1990-05-09,76.723454,"01632000","Cootes Store",209.8707
1990-05-10,144.759359,"01632000","Cootes Store",209.8707
1990-05-11,219.141355,"01632000","Cootes Store",209.8707
1990-05-12,178.042828,"01632000","Cootes Store",209.8707
1990-05-13,137.049852,"01632000","Cootes Store",209.8707
1990-05-14,114.344199,"01632000","Cootes Store",209.8707
1990-05-15,100.719472,"01632000","Cootes Store",209.8707
1990-05-16,92.059831,"01632000","Cootes Store",209.8707
1990-05-17,85.64529,"01632000","Cootes Store",209.8707
1990-05-18,79.578569,"01632000","Cootes Store",209.8707
1990-05-19,73.687028,"01632000","Cootes Store",209.8707
1990-05-20,67.846671,"01632000","Cootes Store",209.8707
1990-05-21,66.249509,"01632000","Cootes Store",209.8707
1990-05-22,95.760344,"01632000","Cootes Store",209.8707
1990-05-23,123.743367,"01632000","Cootes Store",209.8707
1990-05-24,109.350069,"01632000","Cootes Store",209.8707
1990-05-25,91.810665,"01632000","Cootes Store",209.8707
1990-05-26,283.949886,"01632000","Cootes Store",209.8707
1990-05-27,525.779873,"01632000","Cootes Store",209.8707
1990-05-28,596.030699,"01632000","Cootes Store",209.8707
1990-05-29,972.000194,"01632000","Cootes Store",209.8707
1990-05-30,959.971099,"01632000","Cootes Store",209.8707
1990-05-31,556.259793,"01632000","Cootes Store",209.8707
1990-06-01,376.916083,"01632000","Cootes Store",209.8707
1990-06-02,278.793476,"01632000","Cootes Store",209.8707
1990-06-03,230.919905,"01632000","Cootes Store",209.8707
1990-06-04,202.529946,"01632000","Cootes Store",209.8707
1990-06-05,180.016012,"01632000","Cootes Store",209.8707
1990-06-06,165.067535,"01632000","Cootes Store",209.8707
1990-06-07,152.540561,"01632000","Cootes Store",209.8707
1990-06-08,141.096288,"01632000","Cootes Store",209.8707
1990-06-09,131.282136,"01632000","Cootes Store",209.8707
1990-06-10,122.157751,"01632000","Cootes Store",209.8707
1990-06-11,113.266479,"01632000","Cootes Store",209.8707
1990-06-12,104.533656,"01632000","Cootes Store",209.8707
1990-06-13,95.466557,"01632000","Cootes Store",209.8707
1990-06-14,85.970764,"01632000","Cootes Store",209.8707
1990-06-15,81.882993,"01632000","Cootes Store",209.8707
1990-06-16,78.239863,"01632000","Cootes Store",209.8707
1990-06-17,68.718567,"01632000","Cootes Store",209.8707
1990-06-18,58.429887,"01632000","Cootes Store",209.8707
1990-06-19,48.755344,"01632000","Cootes Store",209.8707
1990-06-20,39.759177,"01632000","Cootes Store",209.8707
1990-06-21,38.654291,"01632000","Cootes Store",209.8707
1990-06-22,39.289567,"01632000","Cootes Store",209.8707
1990-06-23,34.669027,"01632000","Cootes Store",209.8707
1990-06-24,29.694987,"01632000","Cootes Store",209.8707
1990-06-25,24.110075,"01632000","Cootes Store",209.8707
1990-06-26,20.264245,"01632000","Cootes Store",209.8707
1990-06-27,18.052563,"01632000","Cootes Store",209.8707
1990-06-28,16.489897,"01632000","Cootes Store",209.8707
1990-06-29,15.227674,"01632000","Cootes Store",209.8707
1990-06-30,14.175532,"01632000","Cootes Store",209.8707
1990-07-01,33.845481,"01632000","Cootes Store",209.8707
