"GroupID","site_no","Date","Flow","AGWR.x","delta_AGWR","Year","Month","Day","Season","calc_AGWR","event_R_squared","mk_pval","mk_pval_orig","trim_start","trim_end","win_len","is_short","met_alpha","kept","trimmed_AGWRC","trimmed_R2","AGWR.y","R_squared","calc_AGWRC","n_points","alpha","site_name","trimmed_event_R_squared"
2,"01632000",1928-09-07,28,0.933333333333333,1.02666666666667,1928,"09",7,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-08,28,1,1.07142857142857,1928,"09",8,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-09,27,0.964285714285714,0.964285714285714,1928,"09",9,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-10,26,0.962962962962963,0.998628257887517,1928,"09",10,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-11,26,1,1.03846153846154,1928,"09",11,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-12,25,0.961538461538462,0.961538461538462,1928,"09",12,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-13,24,0.96,0.9984,1928,"09",13,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-14,23,0.958333333333333,0.998263888888889,1928,"09",14,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-15,21,0.91304347826087,0.952741020793951,1928,"09",15,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-16,20,0.952380952380952,1.04308390022676,1928,"09",16,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-17,19,0.95,0.9975,1928,"09",17,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-18,17,0.894736842105263,0.941828254847645,1928,"09",18,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
2,"01632000",1928-09-19,15,0.882352941176471,0.986159169550173,1928,"09",19,"Fall",0.947539006357124,0.959730205152446,0.833534359931946,0.833534359931946,1,19,19,FALSE,TRUE,TRUE,0.948291517864901,0.965356102386263,NA,NA,NA,19,0.1,"Cootes Store",0.965356102386263
3,"01632000",1930-01-05,166,0.873684210526316,0.993240997229917,1930,"01",5,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-06,144,0.867469879518072,0.992887211496589,1930,"01",6,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-07,131,0.909722222222222,1.04870756172839,1930,"01",7,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-08,116,0.885496183206107,0.973369850241827,1930,"01",8,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-09,94,0.810344827586207,0.91513079667063,1930,"01",9,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-10,86,0.914893617021277,1.12901765504753,1930,"01",10,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-11,83,0.965116279069767,1.05489453758789,1930,"01",11,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-12,82,0.987951807228916,1.02366090869502,1930,"01",12,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-13,80,0.975609756097561,0.98750743604997,1930,"01",13,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-14,77,0.9625,0.9865625,1930,"01",14,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-15,74,0.961038961038961,0.998482037443076,1930,"01",15,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-16,68,0.918918918918919,0.956172388604821,1930,"01",16,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-17,61,0.897058823529412,0.97621107266436,1930,"01",17,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-18,60,0.983606557377049,1.09647944101048,1930,"01",18,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-19,57,0.95,0.965833333333333,1930,"01",19,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-20,55,0.964912280701754,1.01569713758079,1930,"01",20,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-21,52,0.945454545454545,0.979834710743802,1930,"01",21,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-22,47,0.903846153846154,0.955991124260355,1930,"01",22,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-23,46,0.978723404255319,1.08284291534631,1930,"01",23,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-24,45,0.978260869565217,0.99952741020794,1930,"01",24,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-25,42,0.933333333333333,0.954074074074074,1930,"01",25,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-26,40,0.952380952380952,1.02040816326531,1930,"01",26,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-27,38,0.95,0.9975,1930,"01",27,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-28,35,0.921052631578947,0.969529085872576,1930,"01",28,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-29,32,0.914285714285714,0.99265306122449,1930,"01",29,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-30,31,0.96875,1.0595703125,1930,"01",30,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
3,"01632000",1930-01-31,30,0.967741935483871,0.998959417273673,1930,"01",31,"Winter",0.94009479658775,0.981262094256738,0.0995038747787476,0.0995038747787476,1,27,27,FALSE,FALSE,TRUE,0.942447510731568,0.974664588625915,NA,NA,NA,27,0.1,"Cootes Store",0.974664588625915
4,"01632000",1930-03-22,94,0.862385321100917,0.973150408214797,1930,"03",22,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-23,82,0.872340425531915,1.01154368492531,1930,"03",23,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-24,74,0.902439024390244,1.03450327186199,1930,"03",24,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-25,73,0.986486486486487,1.09313367421476,1930,"03",25,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-26,71,0.972602739726027,0.985926064927754,1930,"03",26,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-27,68,0.957746478873239,0.984725252926007,1930,"03",27,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-28,68,1,1.04411764705882,1930,"03",28,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-29,67,0.985294117647059,0.985294117647059,1930,"03",29,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-30,67,1,1.01492537313433,1930,"03",30,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-03-31,66,0.985074626865672,0.985074626865672,1930,"03",31,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-04-01,60,0.909090909090909,0.922865013774105,1930,"04",1,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-04-02,59,0.983333333333333,1.08166666666667,1930,"04",2,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-04-03,57,0.966101694915254,0.982476299913818,1930,"04",3,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-04-04,57,1,1.03508771929825,1930,"04",4,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
4,"01632000",1930-04-05,56,0.982456140350877,0.982456140350877,1930,"04",5,"Spring",0.961558422674047,0.876102636406162,0.123307824134827,0.0576944351196289,2,16,15,FALSE,TRUE,TRUE,0.969946944204093,0.901282627612803,NA,NA,NA,15,0.1,"Cootes Store",0.901282627612803
5,"01632000",1930-06-16,74,0.961038961038961,0.998482037443076,1930,"06",16,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-17,74,1,1.04054054054054,1930,"06",17,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-18,68,0.918918918918919,0.918918918918919,1930,"06",18,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-19,63,0.926470588235294,1.00821799307958,1930,"06",19,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-20,60,0.952380952380952,1.02796674225246,1930,"06",20,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-21,52,0.866666666666667,0.91,1930,"06",21,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-22,47,0.903846153846154,1.04289940828402,1930,"06",22,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-23,40,0.851063829787234,0.941602535083748,1930,"06",23,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-24,34,0.85,0.99875,1930,"06",24,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-25,26,0.764705882352941,0.899653979238754,1930,"06",25,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-26,20,0.769230769230769,1.00591715976331,1930,"06",26,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-27,17,0.85,1.105,1930,"06",27,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-28,16,0.941176470588235,1.10726643598616,1930,"06",28,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
5,"01632000",1930-06-29,15,0.9375,0.99609375,1930,"06",29,"Summer",0.87596365789813,0.968940870705012,0.1020323112607,0.1020323112607,1,15,15,FALSE,TRUE,TRUE,0.870876768907385,0.963688919421051,NA,NA,NA,15,0.1,"Cootes Store",0.963688919421051
